t,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
8.0667,1.9816,0.26334,-3.0184,4.6908,1.64,1.4305,-6.1451,-3.7035,-1.0947,1.0585,0.71138,-2.8574,-3.0732,2.9913,-2.1148,-0.80425,-3.616,4.8091,-4.4553,2.0999,2.3164,2.9337,0.098342,-3.0441,-2.8641,-2.0265,2.4332,-1.748,5.939,-0.18995,8.1566,2.3116,1.8927,2.7538,2.7593,7.9315,-0.68072,4.547,3.8244,1.4831,2.4315,-5.0823,-0.35179,2.4856,2.6282,-3.1487,-0.019146,-0.78291,0.83109,5.8464,2.0447,1.4265,4.5643,0.491,-2.9293,-2.9894,-0.66497,-6.3203,3.5226,-1.0528,-1.953,2.2144,3.5236,-0.23847,2.2694,-4.9894,-4.4678,0.53965,-6.9547,-2.9708,2.0809,-1.6532,1.3035,-2.7683,-3.169,-1.2954,5.4702,-9.0142,2.1846,0.50434,-0.27228,-1.3528,4.9775,3.529,-10.555,3.1073,-0.93072,-5.2448,7.2557,0.29416,-0.024341,-1.9058,-2.6458,-1.4081,3.5341,-0.84969,9.2813,2.5883,-4.3409,1.8522,-2.3378,3.5904,2.343,4.951,6.7133,-1.8149,3.4778,4.3111,5.8969,-3.6838,-0.94085,-0.79976,2.9871,-6.0931,4.2808,0.42746,0.099328,-1.1197,-9.8259,-2.3745,2.4068,-5.0739,1.7497,-4.0818,3.1281,5.2676,-4.8391,0.032639,-5.3371,-0.1729,1.7489,6.1809,-5.0285,-0.34273,-4.0026,5.3571,1.0332,-1.1324,3.1436,0.7157,3.8443,0.81562,4.4812,2.5069,-3.4019,-0.01825,-3.6192,0.099808,6.1833,-0.47625,-2.9725,1.4279,8.3778,1.9989,-0.63961,1.7088,-2.8138,-5.4675,4.8697,11.243,-3.7491,-2.6587,-7.8559,9.1885,1.0222,-1.8817,2.8803,4.4802,-10.671,1.1342,-2.067,7.2839,-7.0285,1.2754,-5.4338,4.009,9.4624,-2.1942,-4.4632,0.27196,1.1943,0.63941,-5.5044,1.9889,3.5499,3.145,-4.9099,4.7516,3.4906,3.3532,-1.2385,-0.62119,-0.53492,-5.6783,1.6701,2.9232,-3.0666,7.3368,3.0189,0.82913
8.1,1.8585,0.5286,-2.9292,4.9378,1.1598,1.5789,-5.6917,-3.7393,-1.6101,0.79966,0.58486,-3.14,-3.0104,3.5213,-1.7528,-1.1346,-4.1155,4.7597,-4.9465,1.8349,2.4841,3.1446,-0.04692,-2.2884,-2.8035,-1.9647,2.0405,-1.3259,5.9829,-0.44001,8.1693,2.3199,2.2711,2.8443,2.8485,8.0228,-0.53204,4.6336,3.8414,1.3879,2.0794,-5.2377,-0.64162,2.6318,2.6488,-3.4531,-0.34934,-0.83716,1.0975,5.7765,2.2609,1.2901,4.4561,0.71939,-2.4151,-3.1048,-0.24623,-6.3182,3.4987,-1.0723,-1.9298,2.3063,3.6918,-0.34799,2.0361,-4.9711,-4.3978,0.48053,-7.0924,-3.2099,2.1929,-2.1443,1.4014,-2.8143,-2.9312,-1.2929,4.9348,-9.1626,2.0518,0.6102,-0.39864,-1.3291,4.8688,3.5781,-10.479,2.9234,-1.2917,-5.8659,7.4972,0.2659,0.40405,-2.3511,-2.6681,-1.3922,3.1996,-0.64535,9.4447,2.382,-4.7254,1.8196,-2.2071,3.8307,2.411,4.5864,6.9518,-2.2637,3.6326,4.1531,5.8671,-3.3793,-0.26688,-0.58304,3.4018,-5.9482,4.0211,0.38233,0.091247,-0.73072,-10.048,-2.372,2.4075,-5.1975,1.4593,-4.3487,3.465,5.2714,-4.8282,0.43946,-5.3188,-0.32,1.8194,6.1064,-5.3665,-0.33258,-3.8523,5.6062,1.1602,-1.1718,3.0765,0.41237,3.5356,0.88803,4.8701,2.5681,-3.5032,-0.072078,-3.4512,0.16813,6.1852,0.020891,-3.6465,1.5387,7.7914,1.4416,-0.71157,1.7478,-2.9364,-5.3871,5.1079,11.338,-3.6747,-2.9309,-7.5217,9.1051,0.72916,-1.8558,2.7385,4.4564,-10.598,0.95516,-1.8289,7.1923,-6.6422,1.6087,-5.5869,3.8858,8.9234,-2.4011,-4.4492,-0.10398,1.0164,0.61673,-5.0746,2.0552,3.366,3.4884,-4.8546,4.9602,3.5079,3.4072,-1.5896,-0.79083,-0.60491,-5.5456,1.4855,3.0068,-2.9616,7.1314,2.6286,1.2328
8.1333,2.2161,0.42342,-2.7057,4.9761,1.3565,1.2619,-5.7191,-3.2886,-1.2653,1.1771,0.67086,-2.8018,-2.864,3.3764,-1.1609,-1.2736,-4.4588,4.7769,-5.3378,2.018,2.3815,2.8819,0.066367,-2.3351,-2.4524,-1.5553,1.9066,-1.6376,6.139,-0.42485,8.4985,2.6231,2.2242,2.9209,2.1806,7.9031,-0.64335,4.4151,3.4631,1.7134,2.5593,-4.8706,-0.50203,2.4277,3.0669,-3.234,-0.19098,-1.0507,1.1898,5.5608,2.222,1.4067,4.2753,0.48353,-2.2812,-3.2242,-0.0039662,-6.4755,3.4502,-1.3831,-1.6475,2.263,3.6287,-0.55511,1.9347,-5.2058,-4.4823,0.35908,-6.8321,-2.9295,2.4067,-1.8927,1.2894,-2.7761,-2.8668,-1.5886,4.8503,-9.2863,1.9028,0.08642,0.044908,-1.3003,4.866,3.4811,-10.282,2.9044,-1.3134,-5.6683,7.4762,0.29587,0.50859,-2.5009,-2.3651,-1.4527,3.2417,-0.52019,9.5102,2.3772,-4.8014,2.2761,-2.4569,3.7997,2.6993,4.0592,6.7251,-1.8783,3.8303,4.433,5.9952,-3.9403,-0.43018,-0.92849,3.2326,-5.5251,3.9065,1.107,0.0024776,-0.93673,-9.7953,-2.035,2.2467,-5.2465,1.4474,-4.0699,3.5231,4.8338,-5.1724,0.83515,-5.3339,-0.38848,2.2371,5.9666,-6.1418,-0.1514,-3.5507,5.9212,1.0813,-1.1765,3.0838,0.28126,3.6244,1.5434,5.0695,2.8302,-3.2148,-0.075709,-3.7486,0.13311,6.1985,-0.022346,-3.9024,1.596,7.7968,1.6873,-0.75465,1.5063,-3.13,-5.3737,5.3402,11.226,-3.5492,-2.9118,-7.3791,9.16,0.37696,-1.6884,2.8359,5.0257,-10.401,0.71975,-1.8505,7.1276,-6.5428,1.7696,-6.2966,4.0103,8.9602,-2.666,-4.4982,-0.47415,1.1052,0.35311,-4.9769,1.5785,3.0433,3.306,-5.0712,5.0006,2.8249,3.287,-2.1436,-0.58954,-0.47961,-5.0208,1.1829,2.8888,-3.0699,7.6416,2.9407,1.435
8.1667,2.3936,0.56482,-2.4517,5.2213,1.6351,1.8384,-5.5452,-2.8691,-1.102,0.99379,0.36528,-2.0557,-3.0292,3.6909,-1.0068,-1.6417,-4.3571,4.423,-5.0439,1.9449,2.3684,3.3701,0.11559,-2.3881,-2.8218,-1.8206,1.4561,-1.7568,5.9627,-0.72606,8.6853,2.2679,2.4413,3.0699,2.171,7.4005,-0.24393,4.2683,3.4672,1.6187,2.5242,-4.9928,-0.42147,2.5633,3.1904,-3.4205,0.24441,-1.0712,1.1974,5.4343,2.4451,1.6871,4.6086,0.60666,-2.5345,-3.0601,0.4536,-6.4391,3.8979,-1.7347,-1.4461,2.3852,3.5583,-0.73318,2.0313,-5.5816,-3.9166,0.28113,-6.8398,-2.782,2.6658,-1.5263,1.3208,-2.5036,-2.5701,-1.4972,5.1399,-9.4501,2.0054,0.32118,0.0042877,-0.98959,4.94,3.0538,-10.374,3.1076,-0.93889,-5.6296,7.6196,0.090776,0.55957,-2.6435,-2.3712,-1.3159,3.1507,0.095524,9.417,2.407,-4.9992,2.0169,-2.3797,3.6771,2.3609,3.7913,6.4882,-2.0911,3.7039,4.8984,5.9511,-4.3128,-0.46458,-0.78507,3.0829,-5.3523,3.9765,1.1295,-0.030269,-1.4315,-9.9389,-2.6867,2.2142,-5.3012,1.7266,-4.1239,2.9948,5.1525,-4.8242,1.1552,-5.2112,-0.27606,2.0549,6.4326,-5.8183,-0.021347,-3.648,5.9035,1.2538,-0.98315,3.1068,0.50962,3.4469,1.78,5.3681,2.6252,-3.0355,-0.14866,-3.5576,-0.17601,5.4803,-0.0056446,-4.0837,1.3486,7.7471,1.6525,-0.94859,1.5564,-3.2101,-5.8652,5.3601,11.067,-3.9945,-2.9289,-7.8226,8.7355,-0.13832,-1.2535,2.4793,4.3314,-10.204,0.54611,-2.1641,7.1925,-6.7948,2.2176,-6.5457,3.6207,9.1219,-3.0251,-4.1649,0.039425,1.1707,0.80235,-4.8513,1.4199,2.9104,3.5291,-5.2625,5.0985,3.1035,3.2698,-2.2124,-0.68154,-0.43458,-4.9664,0.87099,2.7407,-2.8798,8.0995,2.8489,1.6249
8.2,2.6663,0.30853,-2.6363,5.2142,1.9409,1.7643,-5.5634,-2.645,-1.0475,0.8668,0.38811,-2.1635,-2.8826,3.906,-0.7365,-1.9799,-4.48,4.6144,-5.2914,1.6031,2.9518,3.6769,0.45509,-2.03,-2.4437,-1.9887,0.88255,-2.1207,5.7323,-1.2587,8.2758,2.3929,2.2191,2.9776,1.8213,7.3352,-0.5416,4.2217,3.3527,1.5618,2.7999,-4.877,0.028988,2.5325,3.0739,-3.5194,-0.12388,-0.75699,1.0672,5.3618,2.5181,1.8824,4.3631,0.54186,-2.5731,-3.1811,0.50029,-6.677,4.069,-2.0076,-1.5829,2.5383,3.4331,-0.41513,1.4832,-5.6548,-3.9332,0.031327,-6.8326,-2.7729,2.7153,-1.8184,1.2915,-2.6378,-2.8021,-1.6295,5.1599,-9.1469,1.7889,0.46777,0.36871,-0.77036,4.8984,3.1395,-9.942,3.1519,-0.97541,-6.0358,7.4929,0.12842,0.24738,-2.74,-2.0449,-0.89702,3.4567,0.16664,9.6638,3.0627,-4.8715,2.3732,-2.0617,3.8348,2.251,3.7776,6.8347,-2.3551,3.7969,4.9024,6.2115,-4.0798,-0.86962,-1.1828,2.928,-4.964,3.7081,1.1748,-0.25145,-1.5629,-10.227,-2.4718,2.5817,-5.3934,1.5867,-4.1742,3.1471,4.7393,-4.4591,1.4445,-5.3771,-0.32465,2.3139,6.236,-5.8973,0.27209,-3.9072,5.2489,1.2585,-0.97881,3.0203,0.56985,3.653,1.6291,5.1596,2.5995,-3.2638,0.0087056,-3.1755,-0.068224,5.9978,0.091568,-4.1403,1.2652,7.7573,1.7774,-0.89847,1.3932,-3.5627,-6.4589,5.3322,11.111,-4.2218,-2.9861,-7.3927,8.9107,-0.25559,-1.6192,2.7195,4.3002,-10.174,0.70822,-2.2655,7.5025,-6.9879,2.2353,-6.3198,3.7273,9.4418,-3.2474,-4.0202,-0.36692,1.2017,0.88378,-5.1365,1.5216,2.7608,3.9699,-4.8887,5.1269,3.2289,3.2907,-2.0229,-0.94312,-0.16152,-4.812,0.7991,2.7487,-2.5475,7.9324,3.241,1.4881
8.2333,2.3231,0.1233,-2.5891,5.0924,1.5431,2.082,-5.2502,-2.9854,-1.4934,1.0413,0.2952,-2.3341,-2.8875,3.6823,-0.65282,-2.1167,-4.6762,4.0486,-5.3166,1.8993,2.8134,4.0621,-0.06062,-1.7203,-3.0327,-1.8997,0.82505,-2.1929,5.6242,-1.7817,8.2363,2.6436,2.4259,3.1603,1.7106,7.3609,-0.31048,4.0058,3.3203,1.4731,2.8089,-5.1172,-0.18882,2.3515,3.2825,-3.5868,-0.17159,-0.58668,0.98265,5.4082,2.7014,2.3177,4.2246,0.14878,-2.4392,-3.43,0.42999,-6.9551,4.1812,-1.9182,-1.6225,1.957,3.4917,-0.089972,1.7303,-5.6629,-4.178,-0.20143,-6.4547,-3.0296,2.5803,-1.6117,0.73059,-2.6071,-2.9666,-1.6304,5.0206,-9.1422,1.9932,0.24858,0.97942,-0.58761,4.9205,3.0539,-9.6217,3.4882,-0.68907,-6.2421,7.4238,0.45801,0.21561,-2.8785,-1.9482,-0.90405,3.0798,0.1077,9.95,2.9774,-5.1199,2.4584,-1.9316,3.6075,2.5669,3.7651,7.226,-2.4979,4.0825,4.7661,5.9555,-5.0001,-0.92105,-0.98896,2.9521,-5.2462,3.5032,1.4272,-0.39,-1.9062,-10.534,-2.3005,2.7667,-4.9534,1.3516,-4.062,2.7578,4.9538,-4.7471,1.2196,-5.2973,-0.34185,1.9142,6.4218,-5.7328,0.30731,-4.2271,5.6044,1.0164,-1.4487,3.1073,0.83443,3.6068,1.3961,5.526,2.6983,-3.4186,0.27988,-3.1576,-0.13522,6.2441,0.24537,-4.4272,1.1665,7.9099,1.301,-1.329,1.1603,-3.448,-6.7024,5.6016,11.431,-4.4639,-3.2061,-7.9191,9.0092,0.28204,-1.5097,3.1069,4.1832,-10.095,0.54803,-1.7673,7.4967,-7.1399,1.9524,-6.7414,3.7162,8.719,-3.4865,-4.394,-0.21244,0.95729,1.0106,-5.0637,1.4164,2.8033,4.1404,-4.6714,4.8673,3.3381,3.3788,-1.8916,-0.65388,0.062284,-4.7841,0.80752,3.5643,-2.5974,8.0534,3.0191,1.6697
8.2667,2.4543,0.38895,-2.3491,4.8492,1.7696,2.0283,-5.1614,-2.9858,-1.3293,0.30065,-0.19035,-2.0296,-2.6051,3.9251,-0.58282,-1.913,-4.3312,4.2422,-5.2617,1.5905,2.9985,4.2252,-0.044699,-1.4652,-2.6317,-1.9893,1.2554,-2.1279,5.5901,-2.0052,7.7931,2.8178,2.8299,3.4298,1.4922,7.5505,0.17915,4.0662,3.6273,1.2915,2.569,-4.9271,0.14293,1.9794,3.4651,-3.6026,-0.20108,-0.54172,1.1945,5.7804,2.8719,2.2476,4.4278,0.045642,-2.1654,-3.6695,0.29367,-6.8448,3.9296,-1.8836,-1.7798,2.2336,3.555,-0.043761,1.684,-5.8613,-3.8636,-0.22677,-6.7717,-2.9592,2.5568,-1.6127,0.69136,-2.7837,-2.8496,-1.3917,4.5152,-8.9161,2.3077,0.69116,1.2175,-0.28239,5.178,2.5641,-9.594,3.6529,-0.34389,-6.4945,7.2663,0.097037,-0.37226,-2.7889,-1.7731,-0.96214,3.2083,0.13459,9.5754,2.8147,-4.9394,2.8407,-1.9311,3.0654,2.7183,3.3784,6.6988,-2.3479,3.9764,4.7262,6.1151,-5.3501,-1.096,-1.0616,2.6162,-5.361,3.7472,1.1428,-0.29087,-1.9637,-10.334,-1.963,2.4473,-4.4823,1.281,-3.7365,2.5334,4.8595,-4.8491,1.0719,-5.4289,-0.54793,1.6227,6.4711,-5.7035,0.12355,-4.2389,5.7719,0.91743,-1.4482,3.1907,0.83687,3.8388,1.8679,5.731,2.5991,-3.5258,0.56821,-3.0503,0.25543,6.1513,0.25503,-4.4789,0.65361,7.8197,1.1617,-1.1948,1.4393,-3.4094,-6.6699,5.5806,11.496,-4.2634,-3.4748,-7.781,8.7915,0.45,-1.6876,3.7083,4.3121,-10.402,0.92313,-1.3839,7.9207,-7.5639,1.9038,-6.8777,3.6271,8.3817,-3.5015,-4.734,-0.18971,1.1513,0.88821,-5.0924,1.726,2.1241,4.2306,-4.6378,4.65,3.1643,3.0135,-2.2718,-0.67059,0.14634,-4.8952,1.332,3.7588,-2.4962,8.1618,2.9689,1.3952
8.3,2.2757,0.32987,-2.2689,4.4549,1.7558,2.0154,-4.9586,-2.7956,-1.3719,0.082253,-0.35962,-2.0317,-2.5728,3.9601,-0.51535,-1.8867,-4.0156,3.9637,-5.3452,1.1743,2.8635,3.8651,-0.16388,-1.8427,-2.7553,-2.1531,1.2746,-2.1135,5.0889,-1.892,7.6259,2.5896,3.3358,3.7928,1.6303,7.3064,0.12926,4.0315,4.0487,1.1343,2.4774,-5.0539,0.12518,1.8053,3.511,-3.6922,-0.050514,-0.71948,0.90222,6.2917,2.4309,2.4521,4.762,-0.3275,-2.3554,-3.3899,0.55784,-7.0724,3.6976,-2.3216,-1.6972,2.1629,3.7486,-0.045017,1.6991,-5.7757,-3.7168,-0.2356,-6.1964,-2.8727,2.2792,-1.272,0.40054,-2.7099,-2.4703,-1.18,4.4307,-8.9955,2.0417,0.91275,1.3296,-0.22833,4.8705,2.6753,-9.4721,3.9012,-0.80301,-6.2244,7.5239,0.54211,-0.4626,-2.8801,-1.7598,-1.1306,2.8801,0.19564,9.9711,2.8625,-5.4204,2.9444,-1.7658,3.4737,2.4226,3.4552,6.9461,-2.1979,4.1437,4.455,5.9468,-4.9801,-1.1316,-1.0607,2.4655,-5.6025,3.9698,1.044,-0.23859,-1.9293,-10.522,-1.8514,3.0081,-5.0434,1.4236,-3.7935,2.401,5.2432,-5.1518,1.1899,-5.4638,-0.70109,1.3411,5.9706,-5.9809,0.044624,-4.6873,5.8232,1.4184,-1.1832,2.8455,0.96052,4.3233,2.1684,5.9209,2.7033,-4.0842,0.72248,-3.069,0.33216,5.9517,0.16559,-4.8174,0.47644,8.0541,0.94642,-1.0779,2.0898,-3.4368,-6.3758,5.8979,11.745,-4.2866,-3.2041,-7.6663,8.6222,0.49374,-1.8213,3.881,4.2195,-10.322,0.52314,-1.2888,8.08,-7.2204,1.7005,-7.2116,3.9135,8.2845,-3.6994,-5.2,-0.062233,1.1099,0.93499,-5.1502,1.919,2.4919,4.3127,-4.5967,4.7742,3.2255,2.927,-2.2439,0.09903,-0.63848,-5.0263,1.2312,3.8986,-2.5597,8.5626,3.0475,1.4527
8.3333,2.2237,0.5418,-2.1354,4.4375,2.0087,1.685,-4.5238,-3.1138,-1.1199,0.026367,-0.27132,-1.881,-2.4262,4.0727,-0.025874,-2.2341,-3.7947,3.7174,-5.4077,1.4486,3.0154,4.0082,-0.17374,-2.0159,-2.8475,-2.0747,1.3002,-1.7951,5.0314,-1.7393,7.6628,2.3547,3.3188,4.0751,1.8683,7.3318,0.16543,4.1793,3.9452,1.1072,2.4621,-5.3393,0.067453,1.5477,3.1818,-4.2173,-0.13395,-1.0306,0.93731,6.1887,2.5826,2.4832,4.9701,-0.52783,-2.1082,-3.1559,0.82991,-7.0438,4.1458,-2.1274,-1.6017,2.0192,4.2508,-0.13464,1.9374,-6.0619,-3.6041,0.54237,-6.028,-2.7135,2.7009,-1.2987,0.35818,-2.721,-2.826,-0.78791,4.5862,-9.4171,2.1555,1.038,1.3801,0.041218,5.4129,2.1629,-9.771,4.4053,-0.6486,-5.7533,7.5717,0.93512,-0.46444,-2.8041,-1.6523,-1.4222,2.7638,-0.033685,9.8674,2.5909,-5.4628,2.8835,-2.1259,3.4373,2.0714,3.5058,7.012,-2.1133,4.303,4.1296,5.8687,-4.9565,-1.0134,-1.2494,2.3338,-5.6246,4.1062,0.96105,-0.25131,-1.8286,-10.169,-1.381,3.5078,-5.0165,1.7013,-4.0616,2.1274,5.3618,-5.3304,1.3072,-5.4134,-1.2662,1.1933,6.0374,-6.2305,-0.1599,-4.5944,5.8809,1.1456,-1.1352,2.8842,1.0024,4.5004,2.0625,6.2822,2.2389,-4.335,0.55357,-3.0636,0.83998,6.0329,0.29046,-5.3024,0.30309,8.0583,0.8798,-1.0874,2.1867,-3.5355,-6.3643,6.2917,11.866,-4.348,-2.9424,-7.4819,8.5905,0.51237,-1.9931,3.6268,4.4732,-10.144,1.035,-1.2305,7.2973,-7.4032,2.2783,-7.2265,4.5747,8.1148,-3.536,-5.3931,0.22152,1.0862,0.81077,-5.1855,1.9203,2.659,4.2138,-4.6522,4.6246,3.2452,2.5998,-2.5397,0.24938,-0.51725,-5.0954,1.5416,3.8896,-2.4318,8.4015,3.0099,1.555
8.3667,2.1009,0.30284,-2.0274,4.1943,2.0798,1.4648,-4.6471,-3.2334,-1.1432,0.3405,-0.2073,-1.8524,-2.4234,4.1861,-0.12701,-2.2921,-3.6857,3.5885,-5.3961,1.7229,2.5731,4.2496,-0.28076,-1.9136,-2.7126,-2.0066,1.4391,-1.9522,4.9701,-1.7713,7.7491,1.9114,3.2628,4.438,2.1264,6.9612,0.46781,3.9446,3.6984,1.088,2.2307,-5.2484,0.34013,2.0813,3.18,-4.2044,-0.022026,-1.0606,0.70767,6.5235,1.8506,2.2962,4.5807,-0.33409,-2.3677,-3.0486,0.64152,-6.9675,3.6612,-1.9553,-1.0555,2.0404,3.7834,-0.61648,1.9338,-6.4967,-3.6327,0.27075,-5.8457,-3.0828,2.7573,-0.8053,0.18233,-3.2587,-3.1645,-0.7143,5.0401,-9.5757,1.9414,1.2142,1.6047,0.0048155,5.5753,2.4582,-9.7237,3.7769,-0.34956,-5.7255,7.7196,0.77625,-0.35087,-2.8874,-1.6868,-1.3977,2.9596,0.73903,9.3993,2.393,-5.518,2.8962,-1.9618,3.2003,1.8586,3.2531,6.8119,-2.2802,4.461,3.8983,6.0146,-4.8319,-1.146,-1.4949,2.2766,-5.8907,3.7576,1.019,-0.15221,-1.8027,-10.255,-1.3342,3.287,-4.9411,1.802,-4.3511,2.1213,5.4804,-5.4415,1.5633,-5.3519,-1.1493,1.3404,5.5555,-6.1512,-0.68023,-4.6975,5.7511,0.95666,-1.306,3.0093,0.58179,4.6511,2.0522,5.9158,2.2686,-4.4754,0.66792,-3.4379,0.76786,5.9024,-0.028984,-5.1523,0.73513,8.2451,0.78235,-1.0608,2.5622,-3.4003,-6.0718,6.2378,12.147,-4.6494,-2.7392,-7.4324,8.6756,0.52747,-2.0523,3.8703,4.8607,-9.4958,1.4814,-1.1459,7.2492,-7.6411,2.5775,-7.3848,4.3253,7.6213,-3.1227,-5.2688,0.28693,1.0211,0.95843,-5.2301,1.617,2.8512,3.6358,-4.5707,4.13,3.5439,3.0914,-2.7892,0.26172,-0.38107,-4.8034,1.5959,3.9517,-2.5586,8.3779,2.7416,1.2104
8.4,2.3799,0.42535,-2.0404,4.1833,2.5008,1.5572,-4.6762,-3.3118,-1.2001,0.7598,-0.086489,-2.1747,-2.9208,3.9242,-0.1957,-2.5035,-3.6944,3.5993,-5.1505,1.8405,2.4551,4.1,-0.30174,-1.5789,-3.3126,-2.191,1.365,-1.9801,5.0855,-1.3368,7.7102,2.1384,3.4291,4.5699,2.4047,6.969,0.26147,3.7895,3.9905,1.157,2.1074,-5.7599,0.62042,2.4709,2.8633,-4.2431,-0.058323,-1.2306,0.98242,6.5979,1.7404,2.387,4.3277,-0.35262,-2.5588,-2.8347,0.65773,-6.9167,3.6907,-1.8083,-0.80487,1.979,3.5848,-0.14114,1.9454,-6.4015,-3.9724,0.21892,-5.6165,-3.1652,2.4892,-0.86921,-0.069035,-2.9503,-3.6775,-0.7046,5.0459,-9.9262,1.4628,1.4101,1.0993,0.20091,5.6012,3.0043,-9.9874,3.5627,-0.4977,-5.6842,8.2176,0.65372,-0.53051,-3.2743,-1.9875,-0.84788,2.7786,0.9519,9.1504,2.5042,-4.899,2.8289,-2.1763,3.3383,1.3966,3.5234,6.9915,-2.4224,4.3887,4.1164,6.2102,-5.3956,-0.82188,-1.2321,2.8017,-6.2723,3.5779,0.75338,-0.30735,-1.8388,-10.383,-1.4547,3.5166,-5.1532,1.8303,-4.8146,1.9441,5.4177,-5.2377,1.5894,-5.3996,-1.5048,1.6619,5.4319,-5.5682,-0.6594,-4.7899,5.711,1.3383,-1.7189,3.5066,0.58804,4.7148,2.222,6.1312,2.4751,-4.7581,0.10495,-3.4738,1.177,5.7415,0.30255,-5.4876,0.75641,8.1169,0.77722,-0.87042,2.4361,-3.5926,-6.0494,6.2453,12.112,-4.9329,-2.8266,-7.41,8.7786,-0.067766,-1.8915,3.8556,5.5339,-9.4731,1.485,-1.3663,7.5953,-7.3689,2.3793,-7.4645,4.3352,7.7755,-3.0198,-5.2824,0.15101,1.1678,0.80481,-4.8642,1.6266,2.499,3.5775,-4.7498,4.7614,3.7548,2.8882,-2.5461,0.30464,-0.20791,-4.8962,1.4778,3.863,-2.4976,8.1135,3.2659,1.1798
8.4333,2.4983,0.3097,-2.0502,4.1641,2.0415,1.558,-4.4995,-4.0797,-1.2152,0.76366,-0.14461,-2.6607,-2.7581,4.1045,-0.17501,-2.5106,-3.563,3.3491,-5.2465,1.8905,2.0322,3.7665,-0.84829,-1.7073,-3.2752,-2.1195,1.4683,-1.9866,5.1863,-1.3195,7.8784,1.6494,2.8758,4.3176,2.2392,6.7669,0.27813,3.5799,3.7553,1.1903,2.3055,-5.8133,1.0634,2.4346,2.3905,-4.5831,-0.29633,-0.9961,1.5993,6.7457,1.6681,2.4351,4.1496,-0.60548,-1.9324,-3.0044,0.22418,-6.6943,3.7255,-2.0263,-0.96377,1.8738,3.8101,0.12947,1.7621,-6.2718,-3.8706,0.040517,-5.6354,-3.2032,2.5362,-1.0282,0.10095,-3.1145,-3.3683,-0.66028,5.3244,-9.8653,1.3564,1.5925,1.6151,-0.1942,5.2937,2.4425,-9.57,3.2552,-0.38302,-5.448,8.0337,0.85316,-0.17986,-3.4269,-1.8674,-1.1444,2.5531,0.77317,9.2563,2.4358,-4.2287,2.9775,-2.0018,3.1475,1.5384,3.6991,7.176,-2.4675,3.8777,3.8073,5.9067,-5.2546,-1.0866,-1.0931,2.705,-6.1254,3.461,0.67165,-0.16225,-1.9806,-10.446,-1.1584,3.142,-5.7335,1.9118,-4.2659,2.0168,5.3657,-5.246,2.1681,-5.4924,-1.3899,1.6923,5.2565,-5.6902,-0.46177,-5.053,5.6716,1.0954,-1.7867,3.2394,0.61293,4.2316,2.4289,5.6431,2.3849,-4.9608,0.19773,-3.6373,1.4408,6.0571,0.39452,-5.757,0.85375,8.1884,0.31687,-1.3969,2.4577,-3.5566,-6.1711,6.0159,11.989,-4.8278,-2.8295,-7.7014,8.9383,-0.25483,-2.1388,3.7071,5.864,-10.008,1.6252,-1.581,7.4769,-7.3711,2.552,-7.6671,4.5829,7.9011,-3.0477,-5.0383,0.059523,1.4636,1.0063,-4.772,1.5059,2.4471,3.4444,-4.9178,4.7748,3.6126,2.6517,-2.8636,0.041178,-0.6182,-4.9533,1.453,3.6023,-2.0976,8.8413,3.0874,1.4197
